Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,52.587,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,275,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,peeling,,,STOP,53.954,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,316,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,eating,,,START,54.020,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,318,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,eating,,,STOP,55.220,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,354,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,bending,,,START,55.653,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,9,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,bending,,,STOP,56.351,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,30,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,grabbing peanut,,,POINT,56.351,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,30,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,lifting,,,START,56.384,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,31,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,lifting,,,STOP,56.751,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,42,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,assessing,,,START,56.918,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,47,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,56.984,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,49,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Horizontal,START,57.151,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,54,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,sniffing,,,POINT,57.151,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,54,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Horizontal,STOP,57.284,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,58,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,57.318,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,59,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,assessing,,,STOP,57.451,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,63,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,target,,,START,57.584,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,67,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,target,,,STOP,62.818,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,224,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,explore,,,START,63.051,baby grizzly 14 1 _\Baby_1405_6_one(1).mp4,0,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,explore,,,STOP,66.049,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,90,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,bending,,,START,66.349,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,99,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,sniffing,,,POINT,66.716,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,110,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,grabbing peanut,,,POINT,67.316,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,128,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,bending,,,STOP,67.349,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,129,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,lifting,,,START,67.383,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,130,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,lifting,,,STOP,67.582,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,136,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,assessing,,,START,67.816,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,143,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,67.849,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,144,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,68.049,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,150,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,68.283,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,157,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,translational movement,,,POINT,68.549,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,165,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,sniffing,,,POINT,68.716,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,170,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,68.916,baby grizzly 14 1 _\Baby_1405_7_one(1).mp4,176,NA,
