Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,assessing,,,STOP,11.765,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,245,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,peeling,,,START,11.932,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,250,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,12.098,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,255,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,12.165,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,257,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,12.332,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,263,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,13.065,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,284,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,13.198,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,288,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,13.798,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,306,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,peeling,,,STOP,14.098,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,315,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,eating,,,START,14.498,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,327,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,eating,,,STOP,15.765,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,365,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,assessing,,,START,15.998,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,0,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,15.998,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4,0,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,rotation,,Vertical,START,16.098,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,3,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,rotation,,Vertical,STOP,16.431,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,13,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,licking,,,POINT,16.531,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,16,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,16.565,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,17,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,translational movement,,,POINT,16.631,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,19,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,16.731,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,22,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,assessing,,,STOP,16.798,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,24,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,peeling,,,START,17.031,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,31,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,17.065,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,32,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,17.265,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,38,NA,
