Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,rotation,,Vertical,STOP,20.723,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,102,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,20.924,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,108,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,rotation,,Vertical,START,20.924,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,108,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,21.090,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,113,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,rotation,,Vertical,STOP,21.090,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,113,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,sniffing,,,POINT,21.290,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,119,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,21.557,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,127,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,21.923,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,138,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,peeling,,,START,21.923,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,138,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,22.257,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,148,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,22.557,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,158,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,22.857,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,166,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,23.090,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,173,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,23.890,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,197,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,24.090,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,203,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,24.323,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,210,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,24.556,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,217,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,24.923,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,228,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,25.656,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4,250,NA,
