Day,Condition,Number,Seed,Area_cm2,Area_px,Scale_px_mm,Filename,Modified_by_App,Resistance,Resistance normalized
Day 6,crushed,8,2,1.437515291,202316.5,37.51538564,IMG_0392.JPG,TRUE,9.7,6.747754312
Day 6,crushed,8,3,1.408131407,198181,37.51538564,IMG_0392.JPG,TRUE,11.8,8.379899732
Day 6,crushed,9,0,1.270690501,150509,34.41607531,IMG_0396.JPG,TRUE,4.6,3.620079001
Day 6,crushed,9,1,1.229005058,145571.5,34.41607531,IMG_0396.JPG,TRUE,12.4,10.08946214
Day 6,crushed,9,2,1.305558527,154639,34.41607531,IMG_0396.JPG,TRUE,19.2,14.7063495
Day 6,crushed,9,3,1.362238066,161352.5,34.41607531,IMG_0396.JPG,TRUE,13.6,9.983570669
Day 6,hole,1,0,1.94835466,192445,31.42818557,IMG_0304.JPG,TRUE,4.6,2.360966458
Day 6,hole,1,1,2.169173925,214256,31.42818557,IMG_0304.JPG,TRUE,7.7,3.549738411
Day 6,hole,1,2,1.761648939,174003.5,31.42818557,IMG_0304.JPG,TRUE,0,0
Day 6,hole,1,3,0.846860257,83647,31.42818557,IMG_0304.JPG,TRUE,7,8.265826552
Day 6,hole,2,0,1.439230191,170870,34.45623172,IMG_0308.JPG,TRUE,3.5,2.4318556
Day 6,hole,2,1,1.466587946,174118,34.45623172,IMG_0308.JPG,TRUE,13.4,9.136854038
Day 6,hole,2,2,1.426760007,169389.5,34.45623172,IMG_0308.JPG,TRUE,3,2.10266617
Day 6,hole,2,3,1.391198295,165167.5,34.45623172,IMG_0308.JPG,TRUE,3.1,2.228294854
Day 6,hole,5,0,1.687252523,137878,28.58626691,IMG_0319.JPG,TRUE,5.8,3.437541163
Day 6,hole,5,1,1.77622983,145149,28.58626691,IMG_0319.JPG,TRUE,11.4,6.418088363
Day 6,hole,5,2,1.353254157,110584.5,28.58626691,IMG_0319.JPG,TRUE,11.6,8.571930071
Day 6,hole,5,3,1.627412194,132988,28.58626691,IMG_0319.JPG,TRUE,22.3,13.70273621
Day 6,hole,6,0,1.768841207,182065,32.08254479,IMG_0324.JPG,TRUE,9.8,5.54035035
Day 6,hole,6,1,1.936806556,199353.5,32.08254479,IMG_0324.JPG,TRUE,24.4,12.59805732
Day 6,hole,6,2,1.976022921,203390,32.08254479,IMG_0324.JPG,TRUE,14,7.08493806
Day 6,hole,6,3,1.968804351,202647,32.08254479,IMG_0324.JPG,TRUE,11,5.587147345
Day 6,hole,7,0,2.185850241,261099.5,34.56151872,IMG_0329.JPG,TRUE,25.6,11.71168981
Day 6,hole,7,1,1.984686334,237070.5,34.56151872,IMG_0329.JPG,TRUE,20.9,10.53063128
Day 6,hole,7,2,1.256728162,150116,34.56151872,IMG_0329.JPG,TRUE,16.1,12.81104417
Day 6,hole,7,3,1.047807863,125160.5,34.56151872,IMG_0329.JPG,TRUE,13,12.40685479
Day 6,hole,8,0,1.815733567,176963,31.21872592,IMG_0333.JPG,TRUE,9,4.956674351
Day 6,hole,8,1,1.900341869,185209,31.21872592,IMG_0333.JPG,TRUE,19.5,10.26131156
Day 6,hole,8,2,1.518932445,148036.5,31.21872592,IMG_0333.JPG,TRUE,12.1,7.966121234
Day 6,hole,8,3,1.444441022,140776.5,31.21872592,IMG_0333.JPG,TRUE,13.5,9.346175994
Day 6,hole,9,0,1.309957698,120661,30.34972949,IMG_0337.JPG,TRUE,20.2,15.42034528
Day 6,hole,9,1,1.344649685,123856.5,30.34972949,IMG_0337.JPG,TRUE,20.2,15.02250008
Day 6,hole,9,2,1.364587671,125693,30.34972949,IMG_0337.JPG,TRUE,4.4,3.224417232
Day 6,hole,9,3,1.483993027,136691.5,30.34972949,IMG_0337.JPG,TRUE,8.7,5.862561239
Day 6,hole,11,0,1.727847618,197515.5,33.81021029,IMG_0347.JPG,TRUE,NA,#VALUE!
Day 6,hole,11,1,1.55982653,178308.5,33.81021029,IMG_0347.JPG,TRUE,NA,#VALUE!
Day 6,hole,11,2,0.947586623,108321.5,33.81021029,IMG_0347.JPG,TRUE,NA,#VALUE!
Day 6,hole,11,3,0.97136344,111039.5,33.81021029,IMG_0347.JPG,TRUE,NA,#VALUE!
Day 6,hole,12,0,1.460610642,148267.5,31.8607322,IMG_0353.JPG,TRUE,NA,#VALUE!
Day 6,hole,12,1,1.472757153,149500.5,31.8607322,IMG_0353.JPG,TRUE,NA,#VALUE!
Day 6,hole,12,2,1.17842836,119623,31.8607322,IMG_0353.JPG,TRUE,NA,#VALUE!
Day 6,hole,12,3,1.51693972,153985.5,31.8607322,IMG_0353.JPG,TRUE,NA,#VALUE!
Day 7,control,1,0,1.371312901,151760.5,33.26680508,IMG_0401.JPG,TRUE,0,0
Day 7,control,1,1,0.824840727,91283.5,33.26680508,IMG_0401.JPG,TRUE,0,0
Day 7,control,1,2,0.799250682,88451.5,33.26680508,IMG_0401.JPG,TRUE,2,2.502343816
Day 7,control,1,3,0.599807359,66379.5,33.26680508,IMG_0401.JPG,TRUE,2.5,4.168004881
Day 7,control,2,0,1.518427711,154384.5,31.88634843,IMG_0406.JPG,TRUE,8.1,5.334465344
Day 7,control,2,1,1.550840152,157680,31.88634843,IMG_0406.JPG,TRUE,8,5.158494247
Day 7,control,2,2,1.526359931,155191,31.88634843,IMG_0406.JPG,TRUE,9.9,6.486019319
Day 7,control,2,3,1.441465989,146559.5,31.88634843,IMG_0406.JPG,TRUE,11.3,7.839241497
Day 7,control,3,0,0.922982524,155509,41.04696257,IMG_0411.JPG,TRUE,9,9.750997192
Day 7,control,3,1,0.919017787,154841,41.04696257,IMG_0411.JPG,TRUE,9.5,10.33712311
Day 7,control,3,2,1.037861973,174864.5,41.04696257,IMG_0411.JPG,TRUE,11.2,10.79141571
Day 7,control,3,3,1.121536922,188962.5,41.04696257,IMG_0411.JPG,TRUE,9.6,8.559682533
Day 7,control,4,0,1.946739419,204370,32.40071999,IMG_0416.JPG,TRUE,11,5.650473756
Day 7,control,4,1,2.062465491,216519,32.40071999,IMG_0416.JPG,TRUE,24.3,11.78201532
Day 7,control,4,2,1.889276457,198337.5,32.40071999,IMG_0416.JPG,TRUE,18.2,9.633317521
Day 7,control,4,3,1.86125225,195395.5,32.40071999,IMG_0416.JPG,TRUE,15.8,8.488908478
Day 7,control,5,0,1.709116503,196556,33.91230573,IMG_0420.JPG,TRUE,18,10.53175718
Day 7,control,5,1,1.536605784,176716.5,33.91230573,IMG_0420.JPG,TRUE,15.9,10.34748155
Day 7,control,5,2,1.693447544,194754,33.91230573,IMG_0420.JPG,TRUE,18.1,10.68825549
Day 7,control,5,3,1.563061283,179759,33.91230573,IMG_0420.JPG,TRUE,21,13.4351738
Day 7,control,6,0,1.159902291,176318,38.98859833,IMG_0424.JPG,TRUE,11,9.483557436
Day 7,control,6,1,1.121638633,170501.5,38.98859833,IMG_0424.JPG,TRUE,14.7,13.10582532
Day 7,control,6,2,0.794507874,120774,38.98859833,IMG_0424.JPG,TRUE,7.4,9.313941677
Day 7,control,6,3,0.770933935,117190.5,38.98859833,IMG_0424.JPG,TRUE,7.5,9.728460071
Day 7,control,7,0,1.700008925,216811,35.71207258,IMG_0428.JPG,TRUE,NA,#VALUE!
Day 7,control,7,1,1.708637914,217911.5,35.71207258,IMG_0428.JPG,TRUE,NA,#VALUE!
Day 7,control,8,0,1.196054402,161271,36.72,IMG_0432.JPG,TRUE,17.8,14.8822662
Day 7,control,8,1,1.179178325,158995.5,36.72,IMG_0432.JPG,TRUE,14.5,12.29669821
Day 7,control,8,2,0.387237548,52213.5,36.72,IMG_0432.JPG,TRUE,3,7.747182626
Day 7,control,8,3,0.237970854,32087,36.72,IMG_0432.JPG,TRUE,6.2,26.05361075
Day 7,control,9,0,1.343375603,153534,33.80676027,IMG_0436.JPG,TRUE,17,12.65468865
Day 7,control,9,1,1.496783997,171067,33.80676027,IMG_0436.JPG,TRUE,16.7,11.15725451
Day 7,control,9,2,1.667022429,190523.5,33.80676027,IMG_0436.JPG,TRUE,14.8,8.878104902
Day 7,control,9,3,1.680855696,192104.5,33.80676027,IMG_0436.JPG,TRUE,18.2,10.82781826
Day 7,control,9,4,NA,0,33.80676027,IMG_0436.JPG,TRUE,,#VALUE!
Day 7,control,10,0,1.18043133,174509.5,38.44936514,IMG_0441.JPG,TRUE,14.5,12.28364551
Day 7,control,10,1,1.304471336,192847,38.44936514,IMG_0441.JPG,TRUE,14.8,11.34559234
Day 7,control,10,2,1.18351246,174965,38.44936514,IMG_0441.JPG,TRUE,10.8,9.125379215
Day 7,control,10,3,1.220759974,180471.5,38.44936514,IMG_0441.JPG,TRUE,5,4.095809255
Day 7,crushed,1,0,1.606240093,174351.5,32.94637315,IMG_0494.JPG,TRUE,0,0
Day 7,crushed,1,1,1.568638645,170270,32.94637315,IMG_0494.JPG,TRUE,5.2,3.314976344
Day 7,crushed,1,2,1.496241001,162411.5,32.94637315,IMG_0494.JPG,TRUE,5.9,3.943215027
Day 7,crushed,1,3,1.409628232,153010,32.94637315,IMG_0494.JPG,TRUE,0,0
Day 7,crushed,2,0,1.842553685,180752.5,31.32074482,IMG_0498.JPG,TRUE,NA,#VALUE!
Day 7,crushed,2,1,1.944909567,190793.5,31.32074482,IMG_0498.JPG,TRUE,NA,#VALUE!
Day 7,crushed,3,0,1.84604028,255167.5,37.1785196,IMG_0502.JPG,TRUE,NA,#VALUE!
Day 7,crushed,3,1,1.772449711,244995.5,37.1785196,IMG_0502.JPG,TRUE,NA,#VALUE!
Day 7,crushed,4,0,1.367297587,122408.5,29.92087325,IMG_0507.JPG,TRUE,5.4,3.949396278
Day 7,crushed,4,1,1.401578183,125477.5,29.92087325,IMG_0507.JPG,TRUE,9.7,6.92076983
Day 7,crushed,4,2,1.388554014,124311.5,29.92087325,IMG_0507.JPG,TRUE,6.2,4.465076576
Day 7,crushed,4,3,1.397579338,125119.5,29.92087325,IMG_0507.JPG,TRUE,7.8,5.581078503
Day 7,crushed,5,0,1.082909759,110688.5,31.97091879,IMG_0512.JPG,TRUE,0,0
Day 7,crushed,5,1,0.887882592,90754,31.97091879,IMG_0512.JPG,TRUE,0,0
Day 7,crushed,5,2,1.124283753,114917.5,31.97091879,IMG_0512.JPG,TRUE,0,0
Day 7,crushed,5,3,0.957550176,97875,31.97091879,IMG_0512.JPG,TRUE,0,0
Day 7,crushed,6,0,1.458925516,145135.5,31.54062295,IMG_0517.JPG,TRUE,2,1.370871904
Day 7,crushed,6,1,1.206244327,119998.5,31.54062295,IMG_0517.JPG,TRUE,0,0
Day 7,crushed,6,2,1.548108295,154007.5,31.54062295,IMG_0517.JPG,TRUE,4.3,2.777583464
Day 7,crushed,6,3,1.681314516,167259,31.54062295,IMG_0517.JPG,TRUE,0,0
Day 7,crushed,7,0,1.552819315,156050.5,31.70093854,IMG_0522.JPG,TRUE,0,0
Day 7,crushed,7,1,1.560133115,156785.5,31.70093854,IMG_0522.JPG,TRUE,2.6,1.666524462
Day 7,crushed,7,2,1.817170905,182616.5,31.70093854,IMG_0522.JPG,TRUE,16.1,8.859926137
Day 7,crushed,7,3,1.794403592,180328.5,31.70093854,IMG_0522.JPG,TRUE,15,8.359323435
Day 7,hole,1,0,1.052404824,95553,30.13219355,IMG_0446.JPG,TRUE,30.5,28.98124306
Day 7,hole,1,1,1.737889295,157791.5,30.13219355,IMG_0446.JPG,TRUE,7.8,4.488203032
Day 7,hole,1,2,1.660429004,150758.5,30.13219355,IMG_0446.JPG,TRUE,20.4,12.28598148
Day 7,hole,1,3,1.588684893,144244.5,30.13219355,IMG_0446.JPG,TRUE,18,11.33012599
Day 7,hole,2,0,1.851836705,261636.5,37.58787911,IMG_0451.JPG,TRUE,11.2,6.048049468
Day 7,hole,2,1,1.706895491,241158.5,37.58787911,IMG_0451.JPG,TRUE,2,1.1717179
Day 7,hole,2,2,1.539535031,217513,37.58787911,IMG_0451.JPG,TRUE,6.1,3.962235269
Day 7,hole,2,3,1.18299295,167139,37.58787911,IMG_0451.JPG,TRUE,0,0
Day 7,hole,3,0,1.641639557,184015,33.48017419,IMG_0456.JPG,TRUE,9.4,5.725982883
Day 7,hole,3,1,1.769369222,198332.5,33.48017419,IMG_0456.JPG,TRUE,9.2,5.199593102
Day 7,hole,3,2,1.853755106,207791.5,33.48017419,IMG_0456.JPG,TRUE,3.8,2.049893207
Day 7,hole,3,3,1.568641618,175832.5,33.48017419,IMG_0456.JPG,TRUE,4.4,2.804974667
Day 7,hole,4,0,1.057969719,180133,41.26292612,IMG_0461.JPG,TRUE,4,3.780826549
Day 7,hole,4,1,0.771166205,131301,41.26292612,IMG_0461.JPG,TRUE,0,0
Day 7,hole,5,0,1.793955667,239060.5,36.50463905,IMG_0466.JPG,TRUE,6.5,3.623277943
Day 7,hole,5,1,1.867099017,248807.5,36.50463905,IMG_0466.JPG,TRUE,14.3,7.658940349
Day 7,hole,5,2,1.737445356,231530,36.50463905,IMG_0466.JPG,TRUE,10.8,6.21602283
Day 7,hole,5,3,1.696596292,226086.5,36.50463905,IMG_0466.JPG,TRUE,8.3,4.892147907
Day 7,hole,6,0,1.71443545,194668.5,33.6966923,IMG_0471.JPG,TRUE,7.5,4.374617897
Day 7,hole,6,1,1.503161159,170679,33.6966923,IMG_0471.JPG,TRUE,13.1,8.714967069
Day 7,hole,6,2,1.494966294,169748.5,33.6966923,IMG_0471.JPG,TRUE,4.8,3.210774732
Day 7,hole,6,3,1.382409089,156968,33.6966923,IMG_0471.JPG,TRUE,8.7,6.293361402
Day 7,hole,7,0,1.866087309,244289,36.18145072,IMG_0476.JPG,TRUE,12.8,6.859271769
Day 7,hole,7,1,1.763478441,230856.5,36.18145072,IMG_0476.JPG,TRUE,10.8,6.124259729
Day 7,hole,7,2,1.310662623,171578.5,36.18145072,IMG_0476.JPG,TRUE,0,0
Day 7,hole,7,3,1.423102692,186298,36.18145072,IMG_0476.JPG,TRUE,0,0
Day 7,hole,8,0,1.715958504,161432.5,30.672,IMG_0480.JPG,TRUE,17.2,10.02355241
Day 7,hole,8,1,1.545465472,145393,30.672,IMG_0480.JPG,TRUE,10.3,6.664658763
Day 7,hole,8,2,2.028962218,190879,30.672,IMG_0480.JPG,TRUE,7.1,3.49932588
Day 7,hole,8,3,2.220342361,208883.5,30.672,IMG_0480.JPG,TRUE,8.6,3.87327655
Day 7,hole,9,0,1.971652246,247497.5,35.42992633,IMG_0484.JPG,TRUE,13.8,6.999205884
Day 7,hole,9,1,1.818415479,228262,35.42992633,IMG_0484.JPG,TRUE,11.5,6.324187259
Day 7,hole,9,2,1.748610318,219499.5,35.42992633,IMG_0484.JPG,TRUE,18.1,10.35107698
Day 7,hole,9,3,1.995591134,250502.5,35.42992633,IMG_0484.JPG,TRUE,14,7.015465123
Day 7,hole,10,0,0.920059881,112724.5,35.00266504,IMG_0489.JPG,TRUE,NA,#VALUE!
Day 7,hole,10,1,1.303311718,159680,35.00266504,IMG_0489.JPG,TRUE,NA,#VALUE!
Day 7,hole,10,2,1.129521858,138387.5,35.00266504,IMG_0489.JPG,TRUE,0,0
Day 8,control,1,0,1.314688975,99768,27.54762247,IMG_0586.JPG,TRUE,13.8,10.49677928
Day 8,control,1,1,1.30168941,98781.5,27.54762247,IMG_0586.JPG,TRUE,15.4,11.83077921
Day 8,control,1,2,1.353984165,102750,27.54762247,IMG_0586.JPG,TRUE,24.1,17.79932189
Day 8,control,1,3,1.460906088,110864,27.54762247,IMG_0586.JPG,TRUE,16.8,11.4997125
Day 8,control,2,0,1.42266167,122768.5,29.376,IMG_0590.JPG,TRUE,16.1,11.31681576
Day 8,control,2,1,1.393459493,120248.5,29.376,IMG_0590.JPG,TRUE,17,12.1998523
Day 8,control,2,2,1.134313353,97885.5,29.376,IMG_0590.JPG,TRUE,13.9,12.25410947
Day 8,control,2,3,1.138844325,98276.5,29.376,IMG_0590.JPG,TRUE,16.2,14.22494685
Day 8,control,3,0,1.44793834,121344,28.94903688,IMG_0594.JPG,TRUE,NA,#VALUE!
Day 8,control,3,1,0.810026423,67884,28.94903688,IMG_0594.JPG,TRUE,NA,#VALUE!
Day 8,control,3,2,1.7234719,144435,28.94903688,IMG_0594.JPG,TRUE,0,0
Day 8,control,4,0,1.068102721,77248,26.89286746,IMG_0599.JPG,TRUE,2.5,2.34059885
Day 8,control,4,1,0.858507196,62089.5,26.89286746,IMG_0599.JPG,TRUE,3.1,3.610919064
Day 8,control,4,2,0.874491128,63245.5,26.89286746,IMG_0599.JPG,TRUE,3.3,3.773623192
Day 8,control,4,3,1.054628377,76273.5,26.89286746,IMG_0599.JPG,TRUE,8.2,7.775250676
Day 8,control,5,0,1.059455875,71778.5,26.02889625,IMG_0604.JPG,TRUE,2.9,2.737254158
Day 8,control,5,1,1.222370177,82816,26.02889625,IMG_0604.JPG,TRUE,0,0
Day 8,control,5,2,1.391933892,94304,26.02889625,IMG_0604.JPG,TRUE,2,1.436849847
Day 8,control,5,3,1.166281901,79016,26.02889625,IMG_0604.JPG,TRUE,2.6,2.229306652
Day 8,control,6,0,1.003481731,73158.5,27.00086399,IMG_0608.JPG,TRUE,16,15.9444856
Day 8,control,6,1,1.025757397,74782.5,27.00086399,IMG_0608.JPG,TRUE,18.7,18.23043154
Day 8,control,6,2,1.216184167,88665.5,27.00086399,IMG_0608.JPG,TRUE,18.3,15.04706318
Day 8,control,6,3,1.286790073,93813,27.00086399,IMG_0608.JPG,TRUE,11.4,8.859253918
Day 8,control,7,0,1.482840645,126088.5,29.1602,IMG_0612.JPG,TRUE,16.8,11.32960582
Day 8,control,7,1,1.509765889,128378,29.1602,IMG_0612.JPG,TRUE,19.4,12.84967434
Day 8,control,7,2,1.301355443,110656.5,29.1602,IMG_0612.JPG,TRUE,11.9,9.144311849
Day 8,control,7,3,1.27258971,108210.5,29.1602,IMG_0612.JPG,TRUE,23.3,18.30912181
Day 8,control,8,0,0.847406126,65308.5,27.76125242,IMG_0616.JPG,TRUE,0,0
Day 8,control,8,1,0.908040328,69981.5,27.76125242,IMG_0616.JPG,TRUE,4.6,5.065854298
Day 8,control,8,2,1.147709568,88452.5,27.76125242,IMG_0616.JPG,TRUE,9,7.841705123
Day 8,control,8,3,1.117671439,86137.5,27.76125242,IMG_0616.JPG,TRUE,7.2,6.441964741
Day 8,control,9,0,1.57104588,118223.5,27.432,IMG_0620.JPG,TRUE,11.6,7.383616319
Day 8,control,9,1,1.508588623,113523.5,27.432,IMG_0620.JPG,TRUE,12.4,8.219603287
Day 8,control,9,2,1.401308315,105450.5,27.432,IMG_0620.JPG,TRUE,17.2,12.27424387
Day 8,control,9,3,1.462682538,110069,27.432,IMG_0620.JPG,TRUE,12.9,8.819412051
Day 8,control,10,0,1.135889246,100927,29.80819565,IMG_0624.JPG,TRUE,9.6,8.451528202
Day 8,control,10,1,1.095744221,97360,29.80819565,IMG_0624.JPG,TRUE,8.5,7.757284807
Day 8,control,10,2,1.232290203,109492.5,29.80819565,IMG_0624.JPG,TRUE,13,10.54946308
Day 8,control,10,3,1.227884042,109101,29.80819565,IMG_0624.JPG,TRUE,11.4,9.284264323
Day 8,crushed,1,0,0.648431629,56032,29.39584624,IMG_0673.JPG,TRUE,10.4,16.03869943
Day 8,crushed,1,1,0.867221755,74938,29.39584624,IMG_0673.JPG,TRUE,3,3.459322811
Day 8,crushed,1,2,0.353482726,30545,29.39584624,IMG_0673.JPG,TRUE,10.6,29.98732109
Day 8,crushed,2,0,1.312771409,105926.5,28.40584785,IMG_0678.JPG,TRUE,0,0
Day 8,crushed,2,1,1.208779822,97535.5,28.40584785,IMG_0678.JPG,TRUE,NA,#VALUE!
Day 8,crushed,2,2,1.632671642,131739,28.40584785,IMG_0678.JPG,TRUE,0,0
Day 8,crushed,2,3,1.644878973,132724,28.40584785,IMG_0678.JPG,TRUE,NA,#VALUE!
Day 8,crushed,3,0,1.360651474,108944,28.29620611,IMG_0683.JPG,TRUE,9.5,6.981949589
Day 8,crushed,3,1,1.026296203,82173,28.29620611,IMG_0683.JPG,TRUE,14,13.64128597
Day 8,crushed,3,2,1.066930654,85426.5,28.29620611,IMG_0683.JPG,TRUE,15.6,14.62138138
Day 8,crushed,4,0,1.559838139,121113.5,27.8648372,IMG_0688.JPG,TRUE,6.9,4.423535897
Day 8,crushed,4,1,1.732244792,134500,27.8648372,IMG_0688.JPG,TRUE,NA,#VALUE!
Day 8,crushed,4,2,1.009930912,78416,27.8648372,IMG_0688.JPG,TRUE,7.1,7.030183865
Day 8,crushed,4,3,2.250437128,174735,27.8648372,IMG_0688.JPG,TRUE,3.7,1.644125025
Day 8,crushed,5,0,1.276373192,110150.5,29.37679411,IMG_0693.JPG,TRUE,8.4,6.581147311
Day 8,crushed,5,1,1.313233153,113331.5,29.37679411,IMG_0693.JPG,TRUE,12.9,9.823084326
Day 8,crushed,5,2,1.209501506,104379.5,29.37679411,IMG_0693.JPG,TRUE,3.8,3.141790219
Day 8,crushed,5,3,1.24848778,107744,29.37679411,IMG_0693.JPG,TRUE,0,0
Day 8,crushed,6,0,1.135381622,68288,24.52456238,IMG_0701.JPG,TRUE,3.8,3.346892292
Day 8,crushed,6,1,1.082850603,65128.5,24.52456238,IMG_0701.JPG,TRUE,2..5,#VALUE!
Day 8,crushed,6,2,1.142747105,68731,24.52456238,IMG_0701.JPG,TRUE,17.7,15.48899133
Day 8,crushed,6,3,0.677782327,40765.5,24.52456238,IMG_0701.JPG,TRUE,19.1,28.18013873
Day 8,crushed,7,0,1.184027872,90508.5,27.648,IMG_0707.JPG,TRUE,0,0
Day 8,crushed,7,1,1.315697721,100573.5,27.648,IMG_0707.JPG,TRUE,0,0
Day 8,crushed,7,2,1.142159084,87308,27.648,IMG_0707.JPG,TRUE,4.2,3.677246068
Day 8,crushed,7,3,1.015911704,77657.5,27.648,IMG_0707.JPG,TRUE,0,0
Day 8,hole,1,0,1.175186445,133455,33.69876912,IMG_0629.JPG,TRUE,3.7,3.148436588
Day 8,hole,1,1,1.063343179,120754,33.69876912,IMG_0629.JPG,TRUE,5.2,4.890236852
Day 8,hole,1,2,1.343074626,152520.5,33.69876912,IMG_0629.JPG,TRUE,2.9,2.15922477
Day 8,hole,1,3,1.053330913,119617,33.69876912,IMG_0629.JPG,TRUE,0,0
Day 8,hole,2,0,1.323291851,107613.5,28.51711318,IMG_0634.JPG,TRUE,16.2,12.24219736
Day 8,hole,2,1,1.259613345,102435,28.51711318,IMG_0634.JPG,TRUE,16.6,13.17864729
Day 8,hole,2,2,1.62176371,131886,28.51711318,IMG_0634.JPG,TRUE,0,0
Day 8,hole,2,3,1.779524333,144715.5,28.51711318,IMG_0634.JPG,TRUE,0,0
Day 8,hole,3,0,1.551800784,119579,27.75936166,IMG_0640.JPG,TRUE,5.8,3.737593163
Day 8,hole,3,1,1.526722342,117646.5,27.75936166,IMG_0640.JPG,TRUE,10.4,6.811978651
Day 8,hole,3,2,1.303936234,100479,27.75936166,IMG_0640.JPG,TRUE,18.9,14.49457382
Day 8,hole,3,3,1.313467989,101213.5,27.75936166,IMG_0640.JPG,TRUE,17.2,13.09510406
Day 8,hole,4,0,1.149368843,70919,24.84,IMG_0645.JPG,TRUE,0,0
Day 8,hole,4,1,0.950714201,58661.5,24.84,IMG_0645.JPG,TRUE,NA,#VALUE!
Day 8,hole,4,2,1.470303663,90721.5,24.84,IMG_0645.JPG,TRUE,0,0
Day 8,hole,5,0,1.306270422,142668.5,33.04817647,IMG_0650.JPG,TRUE,NA,#VALUE!
Day 8,hole,5,1,2.204985131,240824.5,33.04817647,IMG_0650.JPG,TRUE,NA,#VALUE!
Day 8,hole,7,0,0.939836724,81728,29.48894464,IMG_0658.JPG,TRUE,4.7,5.000868641
Day 8,hole,7,1,1.471410022,127953.5,29.48894464,IMG_0658.JPG,TRUE,0,0
Day 8,hole,7,2,1.494759895,129984,29.48894464,IMG_0658.JPG,TRUE,5.1,3.41191921
Day 8,hole,8,0,1.067647681,83537.5,27.97220849,IMG_0668.JPG,TRUE,0,0
Day 8,hole,8,1,1.125044727,88028.5,27.97220849,IMG_0668.JPG,TRUE,NA,#VALUE!
Day 8,hole,8,2,1.215613457,95115,27.97220849,IMG_0668.JPG,TRUE,0,0
Day 8,hole,8,3,1.184537768,92683.5,27.97220849,IMG_0668.JPG,TRUE,0,0
